"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"IDF-Systems/real_deal_mod.nlogo"
"Control"
"04/08/2025 08:52:31:546 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-55","55","-55","55"
"[run number]","stem-mean-contact-hours","sigma","extroversion-mean","max-society-difference","med-mean-contact-hours","extroversion-distribution","hum-mean-contact-hours","bus-contact-hour-distribution","hum-contact-hour-distribution","med-contact-hour-distribution","num-societies","bus-mean-contact-hours","general-hour-bonus","num-interests","stem-contact-hour-distribution","friendship-roll","min-interest-roll","[step]","count links"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","367","281"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","414","278"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","388","278"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","387","281"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","392","284"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","385","284"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","397","287"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","411","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","408","272"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","419","282"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","389","278"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","368","281"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","415","278"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","388","281"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","393","284"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","386","285"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","398","287"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","412","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","409","272"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","390","278"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","416","278"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","420","283"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","369","282"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","389","281"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","394","284"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","387","285"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","399","287"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","391","278"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","413","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","410","272"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","417","278"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","421","283"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","370","282"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","390","281"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","395","284"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","388","285"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","400","287"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","392","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","411","273"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","418","278"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","414","278"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","422","283"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","371","282"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","391","281"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","396","284"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","389","285"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","393","278"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","401","287"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","419","278"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","415","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","412","273"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","423","283"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","392","281"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","372","282"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","397","284"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","394","278"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","402","287"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","390","285"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","416","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","413","273"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","420","278"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","424","284"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","393","281"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","373","282"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","398","285"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","395","278"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","403","287"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","417","278"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","391","285"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","414","273"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","394","281"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","425","284"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","374","282"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","399","285"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","396","278"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","421","278"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","404","287"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","418","278"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","392","285"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","415","273"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","395","281"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","426","284"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","375","283"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","397","278"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","400","285"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","422","278"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","419","278"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","405","287"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","416","273"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","396","281"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","393","285"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","427","284"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","398","278"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","376","284"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","401","285"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","406","288"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","423","278"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","420","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","417","273"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","397","281"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","394","285"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","399","278"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","428","284"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","377","284"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","407","288"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","402","285"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","424","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","418","273"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","398","281"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","421","278"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","400","278"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","395","286"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","378","285"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","429","284"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","408","288"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","403","285"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","425","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","419","273"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","399","281"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","422","279"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","401","278"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","396","286"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","409","289"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","379","284"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","430","284"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","404","285"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","426","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","420","274"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","400","281"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","423","279"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","402","278"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","405","285"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","431","284"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","397","286"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","410","289"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","380","284"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","427","278"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","401","281"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","421","274"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","424","279"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","403","278"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","411","289"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","381","284"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","406","285"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","432","284"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","428","278"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","398","286"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","422","274"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","402","281"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","404","278"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","425","279"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","382","284"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","412","289"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","433","284"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","407","285"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","429","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","423","274"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","399","286"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","405","278"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","403","281"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","426","279"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","383","284"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","413","289"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","434","284"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","430","278"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","408","285"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","424","274"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","400","286"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","406","278"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","404","281"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","427","279"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","384","284"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","414","289"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","435","284"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","431","278"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","409","285"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","425","274"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","407","278"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","401","286"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","405","281"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","428","279"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","385","284"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","415","289"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","436","284"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","432","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","426","274"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","408","278"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","410","285"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","402","286"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","406","281"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","429","279"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","386","284"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","437","284"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","433","278"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","416","289"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","409","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","427","275"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","411","286"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","403","286"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","407","281"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","430","279"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","387","284"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","434","278"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","410","278"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","438","284"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","428","275"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","417","289"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","412","286"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","408","281"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","404","286"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","431","279"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","388","284"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","411","278"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","435","278"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","429","275"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","439","284"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","418","289"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","413","286"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","409","281"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","405","286"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","389","284"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","432","279"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","412","278"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","436","278"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","440","284"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","430","276"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","414","286"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","419","290"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","410","281"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","406","286"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","390","284"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","413","278"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","433","279"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","437","278"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","441","284"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","431","276"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","415","286"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","420","290"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","411","281"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","414","278"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","407","286"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","391","284"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","434","279"
"5","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","442","284"
"10","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","432","276"
"7","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","438","278"
"2","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","416","286"
"1","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","421","291"
"9","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","412","281"
"3","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","415","278"
"8","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","408","286"
"4","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","392","284"
"6","20","30","0.056","3.7","10","0.028","27","5","7","1","25","50","1.9","7","2","6.3","0.39","435","281"
